#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Candida auris",,"""B16511"",""SRS5662965""",,"PDT000766926.1","2020-06-15T22:13:57Z","Kenya","blood","clinical","PDS000050612.18",15,,"SAMN13294070",,,
"Candida auris",,"""B16510"",""SRS5662964""",,"PDT000766927.1","2020-06-15T22:13:58Z","Kenya","urine","clinical","PDS000050612.18",1,,"SAMN13294071",,,
"Candida auris",,"""B16503"",""SRS5662961""",,"PDT000766931.1","2020-06-15T22:13:59Z","Kenya","W/ SWAB","clinical","PDS000050612.18",6,,"SAMN13294074",,,
"Candida auris",,"""B16490"",""SRS5662958""",,"PDT000766934.1","2020-06-15T22:14:00Z","Kenya","blood","clinical","PDS000050612.18",4,,"SAMN13294077",,,
"Candida auris",,"""B16487"",""SRS5662957""",,"PDT000766935.1","2020-06-15T22:14:00Z","Kenya","ASCITIC","clinical","PDS000050612.18",6,,"SAMN13294078",,,
"Candida auris",,"""B16479"",""SRS5662952""",,"PDT000766940.1","2020-06-15T22:14:01Z","Kenya","blood","clinical","PDS000050612.18",3,,"SAMN13294083",,,
"Candida auris",,"""B16477"",""SRS5662951""",,"PDT000766941.1","2020-06-15T22:14:02Z","Kenya","blood","clinical","PDS000050612.18",3,,"SAMN13294084",,,
"Candida auris",,"""B16472"",""SRS5662949""",,"PDT000766943.1","2020-06-15T22:14:02Z","Kenya","urine","clinical","PDS000050612.18",3,,"SAMN13294086",,,
"Candida auris",,"""B16448"",""SRS5662940""",,"PDT000766952.1","2020-06-15T22:14:05Z","Kenya","urine","clinical","PDS000050612.18",1,,"SAMN13294095",,,
"Candida auris",,"""B16444"",""SRS5662938""",,"PDT000766954.1","2020-06-15T22:14:05Z","Kenya","urine","clinical","PDS000050612.18",1,,"SAMN13294097",,,
"Candida auris",,"""B16438"",""SRS5662934""",,"PDT000766958.1","2020-06-15T22:14:06Z","Kenya","CVC","clinical","PDS000050612.18",4,,"SAMN13294101",,,
"Candida auris",,"""CNRMA17-624"",""Candida auris CNRMA17-624"",""SRS5847185""",,"PDT000766983.1","2020-06-15T22:14:13Z","France",,"clinical","PDS000050612.18",37,,"SAMN13613341",,,
"Candida auris",,"""B16401"",""SRS5962099""",,"PDT000766986.1","2020-06-15T22:14:14Z","Kenya","blood","clinical","PDS000050612.18",13,,"SAMN13763247",,,
"Candida auris","WM-18.194","""SRS6430108"",""WM-18.194"",""WM_18.194""",,"PDT000942703.1","2021-01-28T15:20:51Z","India","Blood culture","clinical","PDS000050612.18",23,,"SAMN13938679",,,
"Candida auris","WM-18.175","""SRS6430107"",""WM-18.175"",""WM_18.175""",,"PDT000942704.1","2021-01-28T15:20:52Z","India","Blood culture","clinical","PDS000050612.18",29,,"SAMN13938678",,,
"Candida auris","VPCI_83_P_20","""S82_P_2020"",""SRS7918705"",""VPCI_83_P_20""",,"PDT000942746.1","2021-01-28T15:21:05Z","India","Ear; Patient D","clinical","PDS000050612.18",4,,"SAMN17149513",,,
"Candida auris","VPCI_E_7LP_20","""SRS7918701"",""VPCI_E_17_2020"",""VPCI_E_7LP_20""",,"PDT000942750.1","2021-01-28T15:21:06Z","India","the floor; Patient D","clinical","PDS000050612.18",4,,"SAMN17149518",,,
"Candida auris","VPCI_E_17W_20","""SRS7918699"",""VPCI_E_17W_20"",""VPCI_E_17_2020""",,"PDT000942752.1","2021-01-28T15:21:07Z","India","the mobile phone; Patient D","clinical","PDS000050612.18",8,,"SAMN17149516",,,
"Candida auris",,"""N18-01798"",""SRS7973286""",,"PDT000942764.1","2021-01-28T15:21:11Z","Canada","Axilla","clinical","PDS000050612.18",19,,"SAMN17218705",,,
"Candida auris",,"""N18-01914"",""SRS7973285""",,"PDT000942765.1","2021-01-28T15:21:11Z","Canada","Axilla","clinical","PDS000050612.18",12,,"SAMN17218708",,,
"Candida auris",,"""N18-01799"",""SRS7973284""",,"PDT000942766.1","2021-01-28T15:21:12Z","Canada","Toe Surgical Site","clinical","PDS000050612.18",10,,"SAMN17218706",,,
"Candida auris",,"""N18-01800"",""SRS7973283""",,"PDT000942767.1","2021-01-28T15:21:12Z","Canada","blood","clinical","PDS000050612.18",12,,"SAMN17218707",,,
"Candida auris","VPCI E An 2","""SRS7744740"",""VPCI E An 2"",""VPCI_E_AN_176_20""",,"PDT000943799.1","2021-01-30T06:19:03Z","India",,,"PDS000050612.18",,,"SAMN16852516",,,
"Candida auris","B13916","""B13916"",""SRS5663011""",,"PDT000945389.2","2021-01-29T16:54:26Z","United Arab Emirates","blood","clinical","PDS000050612.18",1,,"SAMN13294125","GCA_016772235.1",,
"Candida auris","CA_IC4","""4a72f9ca-e67f-11e9-806b-fa163e7ba195"",""CA_IC4"",""ERS3799141""",,"PDT000949404.1","2021-02-05T05:24:47Z",,,,"PDS000050612.18",,,"SAMEA5996333",,,
"Candida auris","CA_IC6","""4a8c272e-e67f-11e9-806b-fa163e7ba195"",""CA_IC6"",""ERS3799143""",,"PDT000949405.1","2021-02-05T05:24:47Z",,,,"PDS000050612.18",,,"SAMEA5996335",,,
"Candida auris","CA_IC9","""4aadf84a-e67f-11e9-806b-fa163e7ba195"",""CA_IC9"",""ERS3799147""",,"PDT000949406.1","2021-02-05T05:24:47Z",,,,"PDS000050612.18",,,"SAMEA5996339",,,
"Candida auris","CA_IC24","""4b55fa7c-e67f-11e9-806b-fa163e7ba195"",""CA_IC24"",""ERS3799162""",,"PDT000949419.1","2021-02-05T05:24:51Z",,,,"PDS000050612.18",,,"SAMEA5996354",,,
"Candida auris","CA_IC2","""4a5d3f18-e67f-11e9-806b-fa163e7ba195"",""CA_IC2"",""ERS3799139""",,"PDT000949420.1","2021-02-05T05:24:51Z",,,,"PDS000050612.18",,,"SAMEA5996331",,,
"Candida auris","CA_IC5","""4a817694-e67f-11e9-806b-fa163e7ba195"",""CA_IC5"",""ERS3799144""",,"PDT000949421.1","2021-02-05T05:24:51Z",,,,"PDS000050612.18",,,"SAMEA5996336",,,
"Candida auris","CA_IC7","""4a976936-e67f-11e9-806b-fa163e7ba195"",""CA_IC7"",""ERS3799146""",,"PDT000949422.1","2021-02-05T05:24:51Z",,,,"PDS000050612.18",,,"SAMEA5996338",,,
"Candida auris","CA_IC8","""4aa2ea54-e67f-11e9-806b-fa163e7ba195"",""CA_IC8"",""ERS3799145""",,"PDT000949423.1","2021-02-05T05:24:52Z",,,,"PDS000050612.18",,,"SAMEA5996337",,,
"Candida auris","CA_IC1","""4a40d120-e67f-11e9-806b-fa163e7ba195"",""CA_IC1"",""ERS3799142""",,"PDT000949425.1","2021-02-05T05:24:52Z",,,,"PDS000050612.18",,,"SAMEA5996334",,,
"Candida auris","CA_IC3","""4a678b44-e67f-11e9-806b-fa163e7ba195"",""CA_IC3"",""ERS3799140""",,"PDT000949426.1","2021-02-05T05:24:52Z",,,,"PDS000050612.18",,,"SAMEA5996332",,,
"Candida auris","CA_IC10","""4ab971b6-e67f-11e9-806b-fa163e7ba195"",""CA_IC10"",""ERS3799148""",,"PDT000949427.1","2021-02-05T06:25:08Z",,,,"PDS000050612.18",,,"SAMEA5996340",,,
"Candida auris","B19585","""B19585"",""SRS9019188""",,"PDT001051714.1","2021-05-31T05:22:01Z","USA","wound","clinical","PDS000050612.18",4,,"SAMN19269188",,,
"Candida auris","B19447","""B19447"",""SRS9019187""",,"PDT001051715.1","2021-05-31T05:22:01Z","USA","blood","clinical","PDS000050612.18",3,,"SAMN19269179",,,
"Candida auris","B19222","""B19222"",""SRS9019186""",,"PDT001051716.1","2021-05-31T05:22:01Z","USA","urine","clinical","PDS000050612.18",4,,"SAMN19269178",,,
"Candida auris","B19921","""B19921"",""SRS9019181""",,"PDT001051721.1","2021-05-31T05:22:03Z","USA","blood","clinical","PDS000050612.18",2,,"SAMN19269183",,,
"Candida auris",,"""CA29LBN""",,"PDT001078348.1","2021-06-27T11:50:24Z","Lebanon: Beirut","blood","clinical","PDS000050612.18",0,,"SAMN19589312","GCA_019039235.1",,
"Candida auris",,"""CA21LBN""",,"PDT001078349.1","2021-06-27T11:51:30Z","Lebanon: Beirut","BAL","clinical","PDS000050612.18",1,,"SAMN19589304","GCA_019039275.1",,
"Candida auris",,"""CA20LBN""",,"PDT001078350.1","2021-06-27T11:51:48Z","Lebanon: Beirut","DTA","clinical","PDS000050612.18",4,,"SAMN19589303","GCA_019039295.1",,
"Candida auris",,"""CA28LBN""",,"PDT001078351.1","2021-06-27T11:52:06Z","Lebanon: Beirut","blood","clinical","PDS000050612.18",2,,"SAMN19589311","GCA_019039315.1",,
"Candida auris",,"""CA27LBN""",,"PDT001078352.1","2021-06-27T11:52:23Z","Lebanon: Beirut","urine","clinical","PDS000050612.18",2,,"SAMN19589310","GCA_019039335.1",,
"Candida auris",,"""CA26LBN""",,"PDT001078353.1","2021-06-27T11:52:40Z","Lebanon: Beirut","DTA","clinical","PDS000050612.18",1,,"SAMN19589309","GCA_019039355.1",,
"Candida auris",,"""CA19LBN""",,"PDT001078354.1","2021-06-27T11:52:57Z","Lebanon: Beirut","urine","clinical","PDS000050612.18",0,,"SAMN19589302","GCA_019039375.1",,
"Candida auris",,"""CA15LBN""",,"PDT001078355.1","2021-06-27T11:53:15Z","Lebanon: Beirut","DTA","clinical","PDS000050612.18",0,,"SAMN19589298","GCA_019039395.1",,
"Candida auris",,"""CA25LBN""",,"PDT001078356.1","2021-06-27T11:53:33Z","Lebanon: Beirut","urine","clinical","PDS000050612.18",3,,"SAMN19589308","GCA_019039415.1",,
"Candida auris",,"""CA22LBN""",,"PDT001078357.1","2021-06-27T11:53:51Z","Lebanon: Beirut","DTA","clinical","PDS000050612.18",0,,"SAMN19589305","GCA_019039435.1",,
"Candida auris",,"""CA24LBN""",,"PDT001078358.1","2021-06-27T11:54:10Z","Lebanon: Beirut","DTA","clinical","PDS000050612.18",4,,"SAMN19589307","GCA_019039455.1",,
"Candida auris",,"""CA13LBN""",,"PDT001078359.1","2021-06-27T11:54:27Z","Lebanon: Beirut","DTA","clinical","PDS000050612.18",3,,"SAMN19589296","GCA_019039475.1",,
"Candida auris",,"""CA23LBN""",,"PDT001078360.1","2021-06-27T11:54:46Z","Lebanon: Beirut","urine","clinical","PDS000050612.18",2,,"SAMN19589306","GCA_019039495.1",,
"Candida auris",,"""CA14LBN""",,"PDT001078361.1","2021-06-27T11:55:03Z","Lebanon: Beirut","skin","clinical","PDS000050612.18",0,,"SAMN19589297","GCA_019039515.1",,
"Candida auris",,"""CA17LBN""",,"PDT001078362.1","2021-06-27T11:55:21Z","Lebanon: Beirut","DTA","clinical","PDS000050612.18",1,,"SAMN19589300","GCA_019039535.1",,
"Candida auris",,"""CA18LBN""",,"PDT001078363.1","2021-06-27T11:55:38Z","Lebanon: Beirut","blood","clinical","PDS000050612.18",1,,"SAMN19589301","GCA_019039555.1",,
"Candida auris",,"""CA11LBN""",,"PDT001078364.1","2021-06-27T11:55:55Z","Lebanon: Beirut","DTA","clinical","PDS000050612.18",1,,"SAMN19589294","GCA_019039575.1",,
"Candida auris",,"""CA1LBN""",,"PDT001078365.1","2021-06-27T11:56:12Z","Lebanon: Beirut","blood","clinical","PDS000050612.18",0,,"SAMN19589284","GCA_019039595.1",,
"Candida auris",,"""CA10LBN""",,"PDT001078366.1","2021-06-27T11:56:30Z","Lebanon: Beirut","urine","clinical","PDS000050612.18",0,,"SAMN19589293","GCA_019039615.1",,
"Candida auris",,"""CA8LBN""",,"PDT001078367.1","2021-06-27T11:56:48Z","Lebanon: Beirut","DTA","clinical","PDS000050612.18",0,,"SAMN19589291","GCA_019039635.1",,
"Candida auris",,"""CA16LBN""",,"PDT001078368.1","2021-06-27T11:57:05Z","Lebanon: Beirut","urine","clinical","PDS000050612.18",1,,"SAMN19589299","GCA_019039655.1",,
"Candida auris",,"""CA12LBN""",,"PDT001078369.1","2021-06-27T11:57:25Z","Lebanon: Beirut","skin","clinical","PDS000050612.18",3,,"SAMN19589295","GCA_019039675.1",,
"Candida auris",,"""CA9LBN""",,"PDT001078370.1","2021-06-27T11:57:42Z","Lebanon: Beirut","DTA","clinical","PDS000050612.18",1,,"SAMN19589292","GCA_019039695.1",,
"Candida auris",,"""CA6LBN""",,"PDT001078371.1","2021-06-27T11:58:00Z","Lebanon: Beirut","DTA","clinical","PDS000050612.18",1,,"SAMN19589289","GCA_019039715.1",,
"Candida auris",,"""CA4LBN""",,"PDT001078372.1","2021-06-27T11:58:18Z","Lebanon: Beirut","DTA","clinical","PDS000050612.18",4,,"SAMN19589287","GCA_019039735.1",,
"Candida auris",,"""CA5LBN""",,"PDT001078373.1","2021-06-27T11:58:35Z","Lebanon: Beirut","urine","clinical","PDS000050612.18",1,,"SAMN19589288","GCA_019039755.1",,
"Candida auris",,"""CA2LBN""",,"PDT001078374.1","2021-06-27T11:58:53Z","Lebanon: Beirut","Catheter","clinical","PDS000050612.18",0,,"SAMN19589285","GCA_019039775.1",,
"Candida auris",,"""CA7LBN""",,"PDT001096035.2","2021-07-23T18:57:05Z","Lebanon: Beirut","urine","clinical","PDS000050612.18",1,,"SAMN19589290","GCA_019332045.1",,
"Candida auris","CAU924/6920","""CAU924/6920"",""SRS8004171""",,"PDT001135033.1","2021-09-21T12:27:46Z","Egypt: Alexandria","blood","clinical","PDS000050612.18",11,,"SAMN17103516","GCA_019968925.1",,
"Candida auris",,"""115"",""SRS10634799""",,"PDT001157403.3","2021-10-21T02:29:09Z","USA",,"clinical","PDS000050612.18",2,,"SAMN22403904",,,
"Candida auris","not collected","""123"",""SRS10635603""",,"PDT001157404.4","2021-10-20T21:26:24Z","USA",,"clinical","PDS000050612.18",4,,"SAMN22404980",,,
"Candida auris","not collected","""151"",""SRS10635623""",,"PDT001157405.4","2021-10-20T21:26:24Z","USA",,"clinical","PDS000050612.18",5,,"SAMN22405041",,,
"Candida auris","not collected","""157"",""SRS10635639""",,"PDT001157406.4","2021-10-20T21:26:25Z","USA",,"clinical","PDS000050612.18",3,,"SAMN22405042",,,
"Candida auris","not collected","""159"",""SRS10635938""",,"PDT001157407.2","2021-10-20T21:26:25Z","USA",,"clinical","PDS000050612.18",4,,"SAMN22405079",,,
"Candida auris","not collected","""160"",""SRS10636025""",,"PDT001157408.5","2021-10-21T08:27:29Z","USA",,"clinical","PDS000050612.18",9,,"SAMN22405080",,,
"Candida auris","B11230","""B11230"",""CDC_B11230"",""SRS1558424""",,"PDT000585038.1","2019-09-12T19:33:22Z","South Africa","urine","clinical",,,,"SAMN05379618",,,
"Candida auris","B11112","""B11112"",""CDC_B11112"",""SRS1558434""",,"PDT000585047.1","2019-09-12T19:33:31Z","Pakistan","wound","clinical",,,,"SAMN05379584",,,
"Candida auris",,"""19f20cc0-c5d8-11e6-b158-3c4a9275d6c8"",""ERS1497235""",,"PDT000585278.1","2019-09-13T13:30:09Z",,,,,,,"SAMEA44340418",,,
"Candida auris",,"""B12293"",""SRS3280353""",,"PDT000585573.1","2019-09-13T14:30:15Z","Colombia: Bogota","Towel","environmental/other",,,,"SAMN09111939",,,
"Candida auris",,"""B12458"",""SRS3826320""",,"PDT000585704.1","2019-09-13T14:30:40Z","USA: New York","Axilla/Groin","clinical",,,,"SAMN10139468",,,
"Candida auris",,"""B12609"",""SRS3826212""",,"PDT000585864.1","2019-09-13T14:31:06Z","USA: New York","Sacral ulcer","clinical",,,,"SAMN10139336",,,
"Candida auris",,"""B12779"",""SRS3826176""",,"PDT000585915.1","2019-09-13T14:31:15Z","USA: Oklahoma","urine","clinical",,,,"SAMN10139287",,,
"Candida auris","RCPF-1821","""RCPF-1821"",""SRS4876765""",,"PDT000587473.1","2019-02-21T21:31:20Z","Russia: Moscow","blood","clinical",,,,"SAMN10719978","GCA_004287075.1",,
"Candida auris","LOM","""Candida auris, strain LOM"",""LOM"",""SRS4726667""",,"PDT000587475.1","2019-08-12T16:22:32Z","USA: Houston, Texas","urine","clinical",,,,"SAMN11570041","GCA_005234155.1",,
"Candida auris","214","""214"",""Candida auris 214"",""SRS5526314""",,"PDT000599589.1","2019-09-30T16:04:03Z","Germany","blood","clinical",,,,"SAMN09784499","GCA_008729175.1",,
"Candida auris","367","""367"",""Candida auris 367"",""SRS5526263""",,"PDT000599591.1","2019-09-30T16:04:14Z","Germany","intraoperative tissue sample, pelvis","clinical",,,,"SAMN09786956","GCA_008729205.1",,
"Candida auris",,"""B11808"",""SRS5709017""",,"PDT000641989.1","2019-12-10T11:29:23Z","South Korea","Auditory canal","clinical",,,,"SAMN13354599",,,
"Candida auris",,"""CA1"",""CA_KFCM1"",""ERS4064213""",,"PDT000688516.1","2020-02-22T03:22:49Z","Saudi Arabia",,"clinical",,,,"SAMEA6264604","GCA_902703435.1",,
"Candida auris",,"""CA8"",""CA_KFCM1"",""ERS4064220""",,"PDT000688517.1","2020-02-22T03:27:45Z","Saudi Arabia",,"clinical",,,,"SAMEA6264611","GCA_902703445.1",,
"Candida auris",,"""CA18"",""CA_KFCM1"",""ERS4064230""",,"PDT000688518.1","2020-02-22T03:29:28Z","Saudi Arabia",,"clinical",,,,"SAMEA6264621","GCA_902703555.1",,
"Candida auris",,"""CA11"",""CA_KFCM1"",""ERS4064223""",,"PDT000688519.1","2020-02-22T03:31:05Z","Saudi Arabia",,"clinical",,,,"SAMEA6264614","GCA_902703485.1",,
"Candida auris",,"""CA14"",""CA_KFCM1"",""ERS4064226""",,"PDT000688520.1","2020-02-22T03:32:25Z","Saudi Arabia",,"clinical",,,,"SAMEA6264617","GCA_902703525.1",,
"Candida auris",,"""CA9"",""CA_KFCM1"",""ERS4064221""",,"PDT000688521.1","2020-02-22T03:33:38Z","Saudi Arabia",,"clinical",,,,"SAMEA6264612","GCA_902703535.1",,
"Candida auris",,"""CA19"",""CA_KFCM1"",""ERS4064231""",,"PDT000688522.1","2020-02-22T03:35:25Z","Saudi Arabia",,"clinical",,,,"SAMEA6264622","GCA_902703465.1",,
"Candida auris",,"""CA17"",""CA_KFCM1"",""ERS4064229""",,"PDT000688523.1","2020-02-22T03:37:24Z","Saudi Arabia",,"clinical",,,,"SAMEA6264620","GCA_902703505.1",,
"Candida auris",,"""CA15"",""CA_KFCM1"",""ERS4064227""",,"PDT000688524.1","2020-02-22T03:39:18Z","Saudi Arabia",,"clinical",,,,"SAMEA6264618","GCA_902703515.1",,
"Candida auris",,"""CA10"",""CA_KFCM1"",""ERS4064222""",,"PDT000688525.1","2020-02-22T03:40:51Z","Saudi Arabia",,"clinical",,,,"SAMEA6264613","GCA_902703475.1",,
"Candida auris",,"""CA4"",""CA_KFCM1"",""ERS4064216""",,"PDT000688526.1","2020-02-22T03:42:18Z","Saudi Arabia",,"clinical",,,,"SAMEA6264607","GCA_902703495.1",,
"Candida auris",,"""CA2"",""CA_KFCM1"",""ERS4064214""",,"PDT000688527.1","2020-02-22T03:43:57Z","Saudi Arabia",,"clinical",,,,"SAMEA6264605","GCA_902703565.1",,
"Candida auris",,"""CA13"",""CA_KFCM1"",""ERS4064225""",,"PDT000688528.1","2020-02-22T03:45:28Z","Saudi Arabia",,"clinical",,,,"SAMEA6264616","GCA_902703455.1",,
"Candida auris",,"""CA3"",""CA_KFCM1"",""ERS4064215""",,"PDT000688529.1","2020-02-22T03:46:30Z","Saudi Arabia",,"clinical",,,,"SAMEA6264606","GCA_902703575.1",,
"Candida auris",,"""CA6"",""CA_KFCM1"",""ERS4064218""",,"PDT000688530.1","2020-02-22T03:47:17Z","Saudi Arabia",,"clinical",,,,"SAMEA6264609","GCA_902703585.1",,
"Candida auris",,"""CA20"",""CA_KFCM1"",""ERS4064232""",,"PDT000688531.1","2020-02-22T03:47:57Z","Saudi Arabia",,"clinical",,,,"SAMEA6264623","GCA_902703595.1",,
"Candida auris",,"""CA21"",""CA_KFCM1"",""ERS4064233""",,"PDT000688532.1","2020-02-22T03:49:29Z","Saudi Arabia",,"clinical",,,,"SAMEA6264624","GCA_902703725.1",,
"Candida auris",,"""CA22"",""CA_KFCM1"",""ERS4064234""",,"PDT000688533.1","2020-02-22T03:50:07Z","Saudi Arabia",,"clinical",,,,"SAMEA6264625","GCA_902703675.1",,
"Candida auris",,"""CA23"",""CA_KFCM1"",""ERS4064235""",,"PDT000688534.1","2020-02-22T03:51:15Z","Saudi Arabia",,"clinical",,,,"SAMEA6264626","GCA_902703685.1",,
"Candida auris",,"""CA16"",""CA_KFCM1"",""ERS4064228""",,"PDT000688535.1","2020-02-22T03:52:15Z","Saudi Arabia",,"clinical",,,,"SAMEA6264619","GCA_902703815.1",,
"Candida auris",,"""CA12"",""CA_KFCM1"",""ERS4064224""",,"PDT000688536.1","2020-02-22T03:53:19Z","Saudi Arabia",,"clinical",,,,"SAMEA6264615","GCA_902703835.1",,
"Candida auris",,"""CA5"",""CA_KFCM1"",""ERS4064217""",,"PDT000688537.1","2020-02-22T03:53:58Z","Saudi Arabia",,"clinical",,,,"SAMEA6264608","GCA_902703805.1",,
"Candida auris",,"""CA7"",""CA_KFCM1"",""ERS4064219""",,"PDT000688538.1","2020-02-22T03:54:35Z","Saudi Arabia",,"clinical",,,,"SAMEA6264610","GCA_902703825.1",,
"Candida auris",,"""4"",""Cau1904"",""ERS3716135""",,"PDT000720493.3","2020-11-23T13:51:12Z","Hong Kong","swab","clinical",,,,"SAMEA5927598","GCA_902712105.3",,
"Candida auris",,"""2"",""Cau1902"",""ERS3716133""",,"PDT000720494.3","2020-11-23T13:48:51Z","Hong Kong","swab","clinical",,,,"SAMEA5927596","GCA_902712125.3",,
"Candida auris",,"""19"",""Cau1919"",""ERS3716150""",,"PDT000720499.3","2020-11-23T13:44:29Z","Hong Kong","swab","clinical",,,,"SAMEA5927613","GCA_902712165.3",,
"Candida auris",,"""15"",""Cau1915"",""ERS3716146""",,"PDT000720501.3","2020-11-23T13:52:25Z","Hong Kong","swab","clinical",,,,"SAMEA5927609","GCA_902712205.3",,
"Candida auris",,"""9"",""Cau1909"",""ERS3716140""",,"PDT000720502.3","2020-11-23T14:02:55Z","Hong Kong","swab","clinical",,,,"SAMEA5927603","GCA_902712215.3",,
"Candida auris",,"""17"",""Cau1917"",""ERS3716148""",,"PDT000720504.3","2020-11-23T13:45:42Z","Hong Kong","swab","clinical",,,,"SAMEA5927611","GCA_902712185.3",,
"Candida auris",,"""11"",""Cau1911"",""ERS3716142""",,"PDT000720505.3","2020-11-23T14:00:49Z","Hong Kong","swab","clinical",,,,"SAMEA5927605","GCA_902712255.3",,
"Candida auris",,"""10"",""Cau1910"",""ERS3716141""",,"PDT000720506.3","2020-11-23T13:43:23Z","Hong Kong","swab","clinical",,,,"SAMEA5927604","GCA_902712225.3",,
"Candida auris",,"""6"",""Cau1906"",""ERS3716137""",,"PDT000720507.3","2020-11-23T13:56:56Z","Hong Kong","swab","clinical",,,,"SAMEA5927600","GCA_902712245.3",,
"Candida auris",,"""8"",""Cau1908"",""ERS3716139""",,"PDT000720508.3","2020-11-23T13:58:03Z","Hong Kong","swab","clinical",,,,"SAMEA5927602","GCA_902712235.3",,
"Candida auris",,"""7"",""Cau1907"",""ERS3716138""",,"PDT000720509.3","2020-11-23T13:47:30Z","Hong Kong","swab","clinical",,,,"SAMEA5927601","GCA_902712265.3",,
"Candida auris",,"""5"",""Cau1905"",""ERS3716136""",,"PDT000720510.3","2020-11-23T13:50:00Z","Hong Kong","swab","clinical",,,,"SAMEA5927599","GCA_902712275.3",,
"Candida auris",,"""1"",""Cau1901"",""ERS3716132""",,"PDT000720511.3","2020-11-23T13:46:17Z","Hong Kong","Endotracheal aspirate","clinical",,,,"SAMEA5927595","GCA_902712835.3",,
"Candida auris",,"""B14308"",""SRS5663021""",,"PDT000766864.1","2020-06-15T22:13:41Z","USA: Florida","wound","clinical",,,,"SAMN13294115",,,
"Candida auris",,"""B14147"",""SRS5663017""",,"PDT000766868.1","2020-06-15T22:13:42Z","Saudi Arabia","blood","clinical",,,,"SAMN13294119",,,
"Candida auris",,"""B13999"",""SRS5663013""",,"PDT000766872.1","2020-06-15T22:13:43Z","United Arab Emirates",,"clinical",,,,"SAMN13294123",,,
"Candida auris",,"""B13464"",""SRS5663010""",,"PDT000766875.1","2020-06-15T22:13:44Z","Canada: Manitoba","ear fluid","clinical",,,,"SAMN13294126",,,
"Candida auris","B16329","""B16329"",""SRS6891468""",,"PDT000783969.1","2020-07-07T17:16:27Z","USA: Florida","blood","clinical",,,,"SAMN14925561",,,
"Candida auris",,"""B13463"",""SRS5663009""",,"PDT000929346.1","2021-01-05T14:56:37Z","Canada: Alberta","ear fluid","clinical",,,,"SAMN13294127","GCA_016495665.1",,
"Candida auris",,"""B11809"",""SRS5709018""",,"PDT000929347.1","2021-01-05T14:58:01Z","South Korea","Auditory canal","clinical",,,,"SAMN13354598","GCA_016495685.1",,
